"","agency_code","proj_code","s_id","o_id","h_no","samp_no","spec_id","o_latitude_GDA94","o_longitude_GDA94","o_date_desc","h_upper_depth","h_lower_depth","morphology","morphology_attribute","morphology_attribute_value"
"152","199","CAN","C578","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"153","199","CAN","C578","1","2","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.1","0.51","CRACKS","crack_width","4"
"154","199","CAN","C578","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"155","199","CAN","C578","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"156","199","CAN","C578","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"157","199","CAN","C579","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"158","199","CAN","C579","1","2","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.1","0.51","CRACKS","crack_width","4"
"159","199","CAN","C579","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"160","199","CAN","C579","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"161","199","CAN","C579","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"162","199","CAN","C580","1","1","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0","0.1","CRACKS","crack_width","3"
"163","199","CAN","C580","1","2","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.1","0.51","CRACKS","crack_width","4"
"164","199","CAN","C580","1","3","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.51","0.91","CRACKS","crack_width","3"
"165","199","CAN","C580","1","4","N/A","N/A",-34.6651344299,146.0890350342,"01121961","0.91","1.14","CRACKS","crack_width","2"
"166","199","CAN","C580","1","5","N/A","N/A",-34.6651344299,146.0890350342,"01121961","1.14","1.24","CRACKS","crack_width","1"
"167","199","CAN","C581","1","1","N/A","N/A",-34.665145874,145.0884857178,"01121961","0","0.13","CRACKS","crack_width","1"
"168","199","CAN","C582","1","1","N/A","N/A",-34.6651344299,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"169","199","CAN","C583","1","1","N/A","N/A",-34.6651344299,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"170","199","CAN","C584","1","1","N/A","N/A",-34.6651344299,146.088470459,"01121961","0","0.13","CRACKS","crack_width","1"
"171","199","CAN","CP144","1","1","N/A","N/A",-31.9317722321,148.0845184326,"09061979","0","0.1","CRACKS","crack_width","4"
"172","199","CAN","CP144","1","2","N/A","N/A",-31.9317722321,148.0845184326,"09061979","0.1","0.2","CRACKS","crack_width","3"
"173","199","CAN","CP146","1","1","N/A","N/A",-32.0151100159,147.6178588867,"10061979","0","0.04","CRACKS","crack_width","1"
"174","199","CAN","CP146","1","2","N/A","N/A",-32.0151100159,147.6178588867,"10061979","0.04","0.1","CRACKS","crack_width","1"
"175","199","CAN","CP168","1","1","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0","0.2","CRACKS","crack_width","3"
"176","199","CAN","CP168","1","2","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.2","0.3","CRACKS","crack_width","3"
"177","199","CAN","CP168","1","3","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.3","0.4","CRACKS","crack_width","3"
"178","199","CAN","CP168","1","4","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.4","0.5","CRACKS","crack_width","2"
"179","199","CAN","CP168","1","5","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.5","0.6","CRACKS","crack_width","1"
"180","199","CAN","CP168","1","6","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.6","0.7","CRACKS","crack_width","1"
"181","199","CAN","CP168","1","7","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.7","0.8","CRACKS","crack_width","1"
"182","199","CAN","CP168","1","8","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.8","0.9","CRACKS","crack_width","1"
"183","199","CAN","CP168","1","9","N/A","N/A",-30.1484260559,149.2011413574,"20061980","0.9","1","CRACKS","crack_width","1"
"184","199","CAN","CP173","1","1","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0","0.07","CRACKS","crack_width","2"
"185","199","CAN","CP173","1","2","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.07","0.17","CRACKS","crack_width","3"
"186","199","CAN","CP173","1","3","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.17","0.3","CRACKS","crack_width","3"
"187","199","CAN","CP173","1","4","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.3","0.4","CRACKS","crack_width","2"
"188","199","CAN","CP173","1","5","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.4","0.5","CRACKS","crack_width","1"
"189","199","CAN","CP173","1","6","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.5","0.6","CRACKS","crack_width","1"
"190","199","CAN","CP173","1","7","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.6","0.7","CRACKS","crack_width","1"
"191","199","CAN","CP173","1","8","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.7","0.8","CRACKS","crack_width","1"
"192","199","CAN","CP173","1","9","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.8","0.9","CRACKS","crack_width","1"
"193","199","CAN","CP173","1","10","N/A","N/A",-30.2156467438,149.3403167725,"20111979","0.9","1","CRACKS","crack_width","1"
"194","199","CAN","CP178","1","1","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0","0.09","CRACKS","crack_width","2"
"195","199","CAN","CP178","1","2","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.09","0.36","CRACKS","crack_width","3"
"196","199","CAN","CP178","1","3","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.36","0.4","CRACKS","crack_width","2"
"197","199","CAN","CP178","1","4","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.4","0.5","CRACKS","crack_width","1"
"198","199","CAN","CP178","1","5","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.5","0.6","CRACKS","crack_width","1"
"199","199","CAN","CP178","1","6","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.6","0.7","CRACKS","crack_width","1"
"200","199","CAN","CP178","1","7","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.7","0.8","CRACKS","crack_width","1"
"201","199","CAN","CP178","1","8","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.8","0.9","CRACKS","crack_width","1"
"202","199","CAN","CP178","1","9","N/A","N/A",-30.1692581177,149.3847503662,"20111979","0.9","1","CRACKS","crack_width","1"
"203","199","CAN","CP183","1","1","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0","0.1","CRACKS","crack_width","2"
"204","199","CAN","CP183","1","2","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0.1","0.2","CRACKS","crack_width","3"
"205","199","CAN","CP183","1","3","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0.2","0.3","CRACKS","crack_width","3"
"206","199","CAN","CP183","1","4","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0.3","0.4","CRACKS","crack_width","2"
"207","199","CAN","CP183","1","5","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0.4","0.5","CRACKS","crack_width","1"
"208","199","CAN","CP183","1","6","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0.5","0.6","CRACKS","crack_width","1"
"209","199","CAN","CP183","1","7","N/A","N/A",-30.1975898743,149.5158691406,"20111979","0.6","0.7","CRACKS","crack_width","1"
